txn_date,txn_name,account_name,amount,txn_type,description,reference_id,invoice_id,source
2025-07-22,Factory Sanitation Charges,HDFC – Operations Account,67500.08,INFLOW,Monthly supplier settlement,TXN-12AA3EC16515493797,,Faker_Test_Data
2025-07-22,Distributor Payment,ICICI – Procurement Account,55288.9,OUTFLOW,Monthly supplier settlement,TXN-7E2D3837E20B4188B8,,Faker_Test_Data
2025-07-22,Packaging Staff Payroll,Axis – Sales Collection Account,104318.68,INFLOW,Scheduled maintenance activity,TXN-487D0E7A6D9344B9AD,,Faker_Test_Data
2025-07-23,Retail Chain Settlement,Axis – Sales Collection Account,333260.5,INFLOW,Invoice settlement,TXN-04FDA9D246B34D46AC,,Faker_Test_Data
2025-07-23,Sugar Procurement,ICICI – Procurement Account,166954.9,INFLOW,Bulk order payment received,TXN-D5A3857D5F7A48EBBF,,Faker_Test_Data
2025-07-23,Spices Raw Material,Kotak – Vendor Payments Account,134663.33,INFLOW,Temporary labour payment,TXN-3C53ED6447C34AF2B6,,Faker_Test_Data
2025-07-23,Factory Worker Payroll,HDFC – Operations Account,242603.11,INFLOW,Routine operational expense,TXN-761D026765D24A7CB9,,Faker_Test_Data
2025-07-24,Cold Storage Electricity,Kotak – Vendor Payments Account,69626.68,OUTFLOW,Monthly supplier settlement,TXN-6157F58B3B8B49E7A6,,Faker_Test_Data
2025-07-24,Milk Powder Supply,Axis – Sales Collection Account,40082.79,INFLOW,Cold chain logistics charges,TXN-212E7BE4D388417786,,Faker_Test_Data
2025-07-25,Sugar Procurement,ICICI – Procurement Account,120832.11,OUTFLOW,Packaging material replenishment,TXN-FF884D3EE5DD46F398,,Faker_Test_Data
2025-07-25,Spices Raw Material,ICICI – Procurement Account,195476.18,INFLOW,Bulk order payment received,TXN-E37C41ED6E8D4AA3A7,,Faker_Test_Data
2025-07-26,Packaging Film Purchase,SBI – Payroll Account,384402.28,INFLOW,Contractual service charges,TXN-E2D5C6BFACC448AEAA,,Faker_Test_Data
2025-07-27,Bulk Order Receipt,Kotak – Vendor Payments Account,189900.9,INFLOW,Scheduled maintenance activity,TXN-69B3644C3DF84C05BE,,Faker_Test_Data
2025-07-27,Quality Inspection Fees,Kotak – Vendor Payments Account,110378.58,OUTFLOW,Temporary labour payment,TXN-572A4437009E4434B8,,Faker_Test_Data
2025-07-27,Retail Chain Settlement,ICICI – Procurement Account,118162.84,OUTFLOW,Bulk order payment received,TXN-E733A887FA104B7DA2,,Faker_Test_Data
2025-07-27,Refrigeration Maintenance,HDFC – Operations Account,210831.31,INFLOW,Temporary labour payment,TXN-15C719DFCFC54CEDA8,,Faker_Test_Data
2025-07-27,Refrigeration Maintenance,Axis – Sales Collection Account,99859.37,OUTFLOW,Cold chain logistics charges,TXN-700DEAF863884C52A4,,Faker_Test_Data
2025-07-28,Hotel Supply Payment,ICICI – Procurement Account,49920.56,OUTFLOW,Routine operational expense,TXN-2562118166294B01BB,,Faker_Test_Data
2025-07-28,Packaging Film Purchase,ICICI – Procurement Account,115812.2,OUTFLOW,Monthly supplier settlement,TXN-0AB454F35371484B88,,Faker_Test_Data
2025-07-28,Distributor Payment,Kotak – Vendor Payments Account,190908.28,INFLOW,Contractual service charges,TXN-DEBABA1A826146B8A3,,Faker_Test_Data
2025-07-28,Hotel Supply Payment,ICICI – Procurement Account,138334.11,INFLOW,Invoice settlement,TXN-8DE76FB133C74774AC,,Faker_Test_Data
2025-07-29,Factory Sanitation Charges,ICICI – Procurement Account,166925.4,INFLOW,Urgent procurement for production run,TXN-AB89C2FD32AC48A981,,Faker_Test_Data
2025-07-29,Bulk Order Receipt,ICICI – Procurement Account,115076.79,OUTFLOW,Routine operational expense,TXN-F66F53D775F1491885,,Faker_Test_Data
2025-07-29,Bulk Order Receipt,Kotak – Vendor Payments Account,46989.66,OUTFLOW,Urgent procurement for production run,TXN-A0DDBD28A3864A3A86,,Faker_Test_Data
2025-07-29,Refrigeration Maintenance,Axis – Sales Collection Account,22253.43,OUTFLOW,Routine operational expense,TXN-1932A03BE7DB4B0484,,Faker_Test_Data
2025-07-30,Quality Inspection Fees,Axis – Sales Collection Account,92174.07,OUTFLOW,Packaging material replenishment,TXN-859DC0F886B34EA6B3,,Faker_Test_Data
2025-07-30,Packaging Film Purchase,ICICI – Procurement Account,397667.94,INFLOW,Urgent procurement for production run,TXN-2D6A7B0F0EF94B1D85,,Faker_Test_Data
2025-07-31,Factory Worker Payroll,Kotak – Vendor Payments Account,71555.82,OUTFLOW,Routine operational expense,TXN-3F136B934A4C4E2DAB,,Faker_Test_Data
2025-07-31,Distributor Payment,HDFC – Operations Account,350212.41,INFLOW,Packaging material replenishment,TXN-F67E15C5097A4B669A,,Faker_Test_Data
2025-07-31,Cold Storage Electricity,Axis – Sales Collection Account,334877.73,INFLOW,Contractual service charges,TXN-B7A38925611F4AA5AD,,Faker_Test_Data
2025-08-01,Factory Worker Payroll,Axis – Sales Collection Account,51061.85,INFLOW,Bulk order payment received,TXN-1D76F76421134CEEA2,,Faker_Test_Data
2025-08-01,Packaging Staff Payroll,Kotak – Vendor Payments Account,383512.37,INFLOW,Temporary labour payment,TXN-1217EA415B06435E9C,,Faker_Test_Data
2025-08-01,Sugar Procurement,Kotak – Vendor Payments Account,334269.59,INFLOW,Cold chain logistics charges,TXN-98CE0D1FB077480587,,Faker_Test_Data
2025-08-02,Hotel Supply Payment,Kotak – Vendor Payments Account,55383.03,INFLOW,Bulk order payment received,TXN-9731055B4A274D0A8E,,Faker_Test_Data
2025-08-03,Factory Worker Payroll,ICICI – Procurement Account,264621.74,INFLOW,Packaging material replenishment,TXN-CF65328D9AB345049D,,Faker_Test_Data
2025-08-04,Packaging Staff Payroll,HDFC – Operations Account,106846.84,INFLOW,Routine operational expense,TXN-D506F7C9600D45D09A,,Faker_Test_Data
2025-08-04,Bulk Order Receipt,Kotak – Vendor Payments Account,100882.46,INFLOW,Invoice settlement,TXN-3462CF442C5C4C5E8D,,Faker_Test_Data
2025-08-04,Distributor Payment,HDFC – Operations Account,14602.05,OUTFLOW,Routine operational expense,TXN-CA2DCEADF5AA4FD387,,Faker_Test_Data
2025-08-04,Milk Powder Supply,HDFC – Operations Account,380569.59,INFLOW,Packaging material replenishment,TXN-06131EC3B84B4D1AB6,,Faker_Test_Data
2025-08-04,Refrigeration Maintenance,Axis – Sales Collection Account,304406.56,INFLOW,Scheduled maintenance activity,TXN-726015BC34B140968A,,Faker_Test_Data
2025-08-05,Spices Raw Material,Axis – Sales Collection Account,100444.17,OUTFLOW,Urgent procurement for production run,TXN-CCED17D214FB4536A5,,Faker_Test_Data
2025-08-05,Packaging Film Purchase,Axis – Sales Collection Account,156184.57,INFLOW,Cold chain logistics charges,TXN-052D9B2603E34FB495,,Faker_Test_Data
2025-08-05,Edible Oil Purchase,HDFC – Operations Account,282817.49,INFLOW,Routine operational expense,TXN-09426C643CCD4EFF89,,Faker_Test_Data
2025-08-05,Factory Worker Payroll,ICICI – Procurement Account,338351.61,INFLOW,Scheduled maintenance activity,TXN-A3557F553D874D509D,,Faker_Test_Data
2025-08-05,Sugar Procurement,Axis – Sales Collection Account,54266.64,OUTFLOW,Temporary labour payment,TXN-4AAD25F0F9C544E088,,Faker_Test_Data
2025-08-06,Cold Storage Electricity,HDFC – Operations Account,66106.98,INFLOW,Scheduled maintenance activity,TXN-65A971CB026E43BD8C,,Faker_Test_Data
2025-08-06,Packaging Film Purchase,Kotak – Vendor Payments Account,28955.71,OUTFLOW,Monthly supplier settlement,TXN-1B7B9114A00F42E688,,Faker_Test_Data
2025-08-07,Packaging Film Purchase,ICICI – Procurement Account,35373.69,OUTFLOW,Invoice settlement,TXN-D361C08D8D0F42BD98,,Faker_Test_Data
2025-08-07,Milk Powder Supply,HDFC – Operations Account,120812.16,INFLOW,Routine operational expense,TXN-0FE51C93397E4246BB,,Faker_Test_Data
2025-08-07,Retail Chain Settlement,HDFC – Operations Account,80140.59,INFLOW,Bulk order payment received,TXN-F9B616A6D2AE42A398,,Faker_Test_Data
2025-08-07,Packaging Staff Payroll,ICICI – Procurement Account,264815.23,INFLOW,Scheduled maintenance activity,TXN-521ACDFB77554F9099,,Faker_Test_Data
2025-08-07,Retail Chain Settlement,SBI – Payroll Account,182765.35,INFLOW,Contractual service charges,TXN-002C151B6916413F80,,Faker_Test_Data
2025-08-08,Hotel Supply Payment,Axis – Sales Collection Account,192115.06,INFLOW,Bulk order payment received,TXN-0D795CDCAAF44989B8,,Faker_Test_Data
2025-08-08,Sugar Procurement,ICICI – Procurement Account,367614.07,INFLOW,Cold chain logistics charges,TXN-A49CE715255448E28D,,Faker_Test_Data
2025-08-09,Spices Raw Material,ICICI – Procurement Account,148860.6,OUTFLOW,Packaging material replenishment,TXN-5D1440D6FDBA4F9D89,,Faker_Test_Data
2025-08-09,Factory Worker Payroll,Axis – Sales Collection Account,75140.68,OUTFLOW,Temporary labour payment,TXN-21A4E7396D5C49E790,,Faker_Test_Data
2025-08-10,Cold Storage Electricity,SBI – Payroll Account,397913.12,INFLOW,Routine operational expense,TXN-BBCFE50E53AE4410AF,,Faker_Test_Data
2025-08-10,Edible Oil Purchase,ICICI – Procurement Account,45229.05,OUTFLOW,Temporary labour payment,TXN-C8847688DB2A4A339E,,Faker_Test_Data
2025-08-10,Spices Raw Material,HDFC – Operations Account,87587.16,OUTFLOW,Invoice settlement,TXN-50B17EC0B97C41CBBB,,Faker_Test_Data
2025-08-11,Wheat Flour Purchase,ICICI – Procurement Account,77846.58,OUTFLOW,Monthly supplier settlement,TXN-D2C44F344F384FF9B6,,Faker_Test_Data
2025-08-11,Spices Raw Material,ICICI – Procurement Account,166784.08,INFLOW,Contractual service charges,TXN-215A8393E23942F588,,Faker_Test_Data
2025-08-11,Packaging Film Purchase,SBI – Payroll Account,250385.05,INFLOW,Urgent procurement for production run,TXN-D74C3B44472E4C38A3,,Faker_Test_Data
2025-08-11,Packaging Film Purchase,ICICI – Procurement Account,220161.55,INFLOW,Packaging material replenishment,TXN-8D23D170AF3C43CD92,,Faker_Test_Data
2025-08-12,Packaging Staff Payroll,SBI – Payroll Account,144382.82,INFLOW,Contractual service charges,TXN-375DD1B37BA54952A7,,Faker_Test_Data
2025-08-12,Bulk Order Receipt,Axis – Sales Collection Account,22145.89,OUTFLOW,Monthly supplier settlement,TXN-0D94D6E8CE2A4699AE,,Faker_Test_Data
2025-08-13,Cold Storage Electricity,HDFC – Operations Account,59329.28,INFLOW,Cold chain logistics charges,TXN-013ED80F43E8425783,,Faker_Test_Data
2025-08-13,Packaging Film Purchase,SBI – Payroll Account,353004.9,INFLOW,Scheduled maintenance activity,TXN-413F0744F64D42E6B1,,Faker_Test_Data
2025-08-13,Sugar Procurement,SBI – Payroll Account,117482.69,INFLOW,Routine operational expense,TXN-E54BC77ECAA7493688,,Faker_Test_Data
2025-08-14,Hotel Supply Payment,SBI – Payroll Account,131370.54,OUTFLOW,Contractual service charges,TXN-6469E1FE6AEC40268E,,Faker_Test_Data
2025-08-15,Hotel Supply Payment,Kotak – Vendor Payments Account,134637.05,OUTFLOW,Temporary labour payment,TXN-D4F261D47A4E4321A3,,Faker_Test_Data
2025-08-15,Wheat Flour Purchase,Axis – Sales Collection Account,34469.34,OUTFLOW,Routine operational expense,TXN-65230F39879C4D6983,,Faker_Test_Data
2025-08-15,Sugar Procurement,Axis – Sales Collection Account,67887.01,OUTFLOW,Monthly supplier settlement,TXN-CD1584C1BAF64CB2B9,,Faker_Test_Data
2025-08-15,Hotel Supply Payment,Axis – Sales Collection Account,73806.07,OUTFLOW,Urgent procurement for production run,TXN-FE1F417E6E10432DA1,,Faker_Test_Data
2025-08-15,Distributor Payment,ICICI – Procurement Account,144082.88,OUTFLOW,Invoice settlement,TXN-CB5ED4737A6F4F16A2,,Faker_Test_Data
2025-08-16,Wheat Flour Purchase,SBI – Payroll Account,69930.69,INFLOW,Routine operational expense,TXN-59CAF73FF8F94B99A4,,Faker_Test_Data
2025-08-16,Packaging Staff Payroll,Kotak – Vendor Payments Account,317175.6,INFLOW,Bulk order payment received,TXN-BA082A897630480C8E,,Faker_Test_Data
2025-08-17,Cold Storage Electricity,SBI – Payroll Account,392965.29,INFLOW,Packaging material replenishment,TXN-0B95E4EB320D41CAAB,,Faker_Test_Data
2025-08-17,Refrigeration Maintenance,Axis – Sales Collection Account,18947.92,OUTFLOW,Contractual service charges,TXN-06493835CF074C5CBB,,Faker_Test_Data
2025-08-17,Factory Sanitation Charges,SBI – Payroll Account,177514.26,INFLOW,Urgent procurement for production run,TXN-5AFF64465CC44EF096,,Faker_Test_Data
2025-08-18,Cold Storage Electricity,SBI – Payroll Account,127503.1,INFLOW,Contractual service charges,TXN-8DBB3B39F8014569B6,,Faker_Test_Data
2025-08-18,Hotel Supply Payment,SBI – Payroll Account,251730.61,INFLOW,Invoice settlement,TXN-F14ABA95D0AA4790A5,,Faker_Test_Data
2025-08-19,Cold Storage Electricity,Axis – Sales Collection Account,24859.63,OUTFLOW,Invoice settlement,TXN-AC0CE2F3B491437589,,Faker_Test_Data
2025-08-19,Packaging Staff Payroll,SBI – Payroll Account,39180.32,OUTFLOW,Scheduled maintenance activity,TXN-2FD8E89458E34AA2A6,,Faker_Test_Data
2025-08-19,Wheat Flour Purchase,Axis – Sales Collection Account,33595.71,OUTFLOW,Routine operational expense,TXN-9385FADABE2345A487,,Faker_Test_Data
2025-08-19,Sugar Procurement,ICICI – Procurement Account,113606.76,OUTFLOW,Monthly supplier settlement,TXN-6F3D6099753F4CF6A8,,Faker_Test_Data
2025-08-19,Retail Chain Settlement,SBI – Payroll Account,68449.81,INFLOW,Contractual service charges,TXN-5FF2E8F22A9D456EBF,,Faker_Test_Data
2025-08-19,Packaging Film Purchase,ICICI – Procurement Account,77097.51,OUTFLOW,Packaging material replenishment,TXN-5BA13EEEDB3B4287B9,,Faker_Test_Data
2025-08-20,Packaging Staff Payroll,HDFC – Operations Account,140027.5,INFLOW,Packaging material replenishment,TXN-A52814FC6A7D4EDDBA,,Faker_Test_Data
2025-08-20,Quality Inspection Fees,ICICI – Procurement Account,225545.37,INFLOW,Cold chain logistics charges,TXN-5D1DC54A35C04F4DAB,,Faker_Test_Data
2025-08-21,Packaging Film Purchase,Axis – Sales Collection Account,141989.29,OUTFLOW,Packaging material replenishment,TXN-038E10614B814A9FAB,,Faker_Test_Data
2025-08-21,Retail Chain Settlement,HDFC – Operations Account,286768.59,INFLOW,Monthly supplier settlement,TXN-FC99B9FB46F34143B7,,Faker_Test_Data
2025-08-21,Milk Powder Supply,HDFC – Operations Account,24846.05,OUTFLOW,Cold chain logistics charges,TXN-EE4C0ACC771B410D84,,Faker_Test_Data
2025-08-21,Cold Storage Electricity,ICICI – Procurement Account,296237.4,INFLOW,Scheduled maintenance activity,TXN-42DC2A1AA88F4B6A91,,Faker_Test_Data
2025-08-21,Cold Storage Electricity,Axis – Sales Collection Account,116404.43,OUTFLOW,Temporary labour payment,TXN-1B5BBF889733420A8B,,Faker_Test_Data
2025-08-21,Bulk Order Receipt,ICICI – Procurement Account,359032.66,INFLOW,Monthly supplier settlement,TXN-4515DD4B695D4B1C91,,Faker_Test_Data
2025-08-21,Packaging Film Purchase,HDFC – Operations Account,96008.08,OUTFLOW,Routine operational expense,TXN-A0FDBCA12A5F491CA6,,Faker_Test_Data
2025-08-21,Quality Inspection Fees,Axis – Sales Collection Account,348864.29,INFLOW,Invoice settlement,TXN-321AF48CE23247628B,,Faker_Test_Data
2025-08-21,Packaging Staff Payroll,HDFC – Operations Account,391864.5,INFLOW,Routine operational expense,TXN-2C1F86A0B5E94C7B8D,,Faker_Test_Data
2025-08-22,Edible Oil Purchase,Kotak – Vendor Payments Account,127814.92,OUTFLOW,Urgent procurement for production run,TXN-29FDDFE0DA02499AB7,,Faker_Test_Data
2025-08-22,Quality Inspection Fees,Axis – Sales Collection Account,73486.17,OUTFLOW,Routine operational expense,TXN-E9D1E21FD9DC40D5A7,,Faker_Test_Data
2025-08-22,Factory Sanitation Charges,ICICI – Procurement Account,222129.98,INFLOW,Cold chain logistics charges,TXN-BC869630DF8B410091,,Faker_Test_Data
2025-08-23,Refrigeration Maintenance,SBI – Payroll Account,271988.45,INFLOW,Urgent procurement for production run,TXN-272995861B9D4009B4,,Faker_Test_Data
2025-08-23,Quality Inspection Fees,HDFC – Operations Account,275442.49,INFLOW,Contractual service charges,TXN-1F31439AE0B943FF9B,,Faker_Test_Data
2025-08-23,Packaging Film Purchase,Kotak – Vendor Payments Account,328459.82,INFLOW,Bulk order payment received,TXN-081CD801354F4D91A9,,Faker_Test_Data
2025-08-23,Factory Worker Payroll,SBI – Payroll Account,290006.08,INFLOW,Bulk order payment received,TXN-1F4ABF4DE8C2456192,,Faker_Test_Data
2025-08-24,Refrigeration Maintenance,ICICI – Procurement Account,320107.43,INFLOW,Scheduled maintenance activity,TXN-9028ABC8D0084CF5AE,,Faker_Test_Data
2025-08-24,Sugar Procurement,ICICI – Procurement Account,82576.49,INFLOW,Scheduled maintenance activity,TXN-066993E9A3774640B6,,Faker_Test_Data
2025-08-24,Retail Chain Settlement,Kotak – Vendor Payments Account,260978.57,INFLOW,Cold chain logistics charges,TXN-35502F64A7834C94A1,,Faker_Test_Data
2025-08-24,Packaging Film Purchase,ICICI – Procurement Account,80438.66,OUTFLOW,Cold chain logistics charges,TXN-179C673DE7FF4B07AA,,Faker_Test_Data
2025-08-25,Sugar Procurement,HDFC – Operations Account,121617.81,OUTFLOW,Routine operational expense,TXN-1DABB62A67094C5298,,Faker_Test_Data
2025-08-26,Edible Oil Purchase,SBI – Payroll Account,137596.37,OUTFLOW,Invoice settlement,TXN-4BFB3B986276482684,,Faker_Test_Data
2025-08-27,Milk Powder Supply,HDFC – Operations Account,125776.95,OUTFLOW,Packaging material replenishment,TXN-1C48F850801F4B0293,,Faker_Test_Data
2025-08-27,Retail Chain Settlement,ICICI – Procurement Account,326355.19,INFLOW,Packaging material replenishment,TXN-B2EF2056466249109A,,Faker_Test_Data
2025-08-28,Milk Powder Supply,HDFC – Operations Account,280518.84,INFLOW,Packaging material replenishment,TXN-BE0F210AEE9D4A429A,,Faker_Test_Data
2025-08-28,Edible Oil Purchase,HDFC – Operations Account,122079.39,INFLOW,Urgent procurement for production run,TXN-5C35210157D44989B8,,Faker_Test_Data
2025-08-28,Cold Storage Electricity,SBI – Payroll Account,20040.14,OUTFLOW,Invoice settlement,TXN-67E4111A61224D7AB3,,Faker_Test_Data
2025-08-29,Factory Worker Payroll,HDFC – Operations Account,153627.8,INFLOW,Invoice settlement,TXN-4C6A335D50AD481680,,Faker_Test_Data
2025-08-29,Quality Inspection Fees,SBI – Payroll Account,261592.35,INFLOW,Packaging material replenishment,TXN-CB97BFDA70C54DB9BA,,Faker_Test_Data
2025-08-29,Hotel Supply Payment,HDFC – Operations Account,285966.36,INFLOW,Cold chain logistics charges,TXN-8734B02BA9684CA29F,,Faker_Test_Data
2025-08-29,Milk Powder Supply,HDFC – Operations Account,142018.27,OUTFLOW,Packaging material replenishment,TXN-1D14635A386C45118A,,Faker_Test_Data
2025-08-30,Milk Powder Supply,SBI – Payroll Account,54002.86,INFLOW,Routine operational expense,TXN-4D8686E45D1C426092,,Faker_Test_Data
2025-08-30,Packaging Film Purchase,HDFC – Operations Account,118674.72,INFLOW,Cold chain logistics charges,TXN-FCE1790282EE4DC7BD,,Faker_Test_Data
2025-08-30,Sugar Procurement,HDFC – Operations Account,228259.3,INFLOW,Scheduled maintenance activity,TXN-6F948D4375624BE6A3,,Faker_Test_Data
2025-08-31,Retail Chain Settlement,Kotak – Vendor Payments Account,273665.87,INFLOW,Temporary labour payment,TXN-B9876AB66CA8470C89,,Faker_Test_Data
2025-08-31,Packaging Film Purchase,Kotak – Vendor Payments Account,312265.61,INFLOW,Bulk order payment received,TXN-3F5184DB151A459AA1,,Faker_Test_Data
2025-09-01,Distributor Payment,HDFC – Operations Account,90250.21,OUTFLOW,Monthly supplier settlement,TXN-E26BA438647C4D3EA5,,Faker_Test_Data
2025-09-01,Packaging Staff Payroll,ICICI – Procurement Account,381119.25,INFLOW,Invoice settlement,TXN-7DDCCD9A523C417D87,,Faker_Test_Data
2025-09-01,Refrigeration Maintenance,ICICI – Procurement Account,48364.1,INFLOW,Routine operational expense,TXN-038818C8ABC7465E94,,Faker_Test_Data
2025-09-01,Sugar Procurement,SBI – Payroll Account,10615.81,OUTFLOW,Temporary labour payment,TXN-3EBC27E878E2492480,,Faker_Test_Data
2025-09-01,Quality Inspection Fees,Axis – Sales Collection Account,96828.38,OUTFLOW,Temporary labour payment,TXN-740A012063554596B1,,Faker_Test_Data
2025-09-01,Edible Oil Purchase,Kotak – Vendor Payments Account,78688.53,INFLOW,Bulk order payment received,TXN-2E992E1EB2294CDDAF,,Faker_Test_Data
2025-09-01,Distributor Payment,SBI – Payroll Account,135280.76,INFLOW,Urgent procurement for production run,TXN-439596EA86854D74B2,,Faker_Test_Data
2025-09-02,Factory Worker Payroll,Kotak – Vendor Payments Account,12636.98,OUTFLOW,Routine operational expense,TXN-D013A2EE16524E1292,,Faker_Test_Data
2025-09-02,Wheat Flour Purchase,HDFC – Operations Account,139561.79,INFLOW,Packaging material replenishment,TXN-D4BD48B8341543FF85,,Faker_Test_Data
2025-09-02,Milk Powder Supply,HDFC – Operations Account,386894.1,INFLOW,Invoice settlement,TXN-6CA3489F70DD468D8A,,Faker_Test_Data
2025-09-03,Distributor Payment,Axis – Sales Collection Account,214707.85,INFLOW,Urgent procurement for production run,TXN-17A62F7E42B04BCC9C,,Faker_Test_Data
2025-09-03,Quality Inspection Fees,SBI – Payroll Account,204855.81,INFLOW,Packaging material replenishment,TXN-E3F9E49B40D144248B,,Faker_Test_Data
2025-09-04,Retail Chain Settlement,HDFC – Operations Account,112078.0,OUTFLOW,Scheduled maintenance activity,TXN-76A038B5B0434DD689,,Faker_Test_Data
2025-09-05,Quality Inspection Fees,Axis – Sales Collection Account,245881.47,INFLOW,Temporary labour payment,TXN-6A6249A195B548669C,,Faker_Test_Data
2025-09-05,Hotel Supply Payment,Kotak – Vendor Payments Account,51184.18,OUTFLOW,Bulk order payment received,TXN-0827C3F62AD6409382,,Faker_Test_Data
2025-09-06,Factory Worker Payroll,SBI – Payroll Account,96322.99,OUTFLOW,Scheduled maintenance activity,TXN-1FEC66CEBEF643AB84,,Faker_Test_Data
2025-09-06,Wheat Flour Purchase,Kotak – Vendor Payments Account,382270.6,INFLOW,Scheduled maintenance activity,TXN-83483ED931B244E9A0,,Faker_Test_Data
2025-09-06,Retail Chain Settlement,Axis – Sales Collection Account,28152.21,OUTFLOW,Urgent procurement for production run,TXN-7759362CBA5E4CC99F,,Faker_Test_Data
2025-09-06,Hotel Supply Payment,HDFC – Operations Account,294123.04,INFLOW,Bulk order payment received,TXN-0ABFEB1EA6B84ECC89,,Faker_Test_Data
2025-09-06,Refrigeration Maintenance,Axis – Sales Collection Account,295883.44,INFLOW,Packaging material replenishment,TXN-826BFBC1A25440F6BF,,Faker_Test_Data
2025-09-06,Packaging Staff Payroll,ICICI – Procurement Account,388975.57,INFLOW,Invoice settlement,TXN-2B3D9CBAE74C43129B,,Faker_Test_Data
2025-09-06,Hotel Supply Payment,SBI – Payroll Account,74376.31,OUTFLOW,Bulk order payment received,TXN-BE35BB46A2804FE7AD,,Faker_Test_Data
2025-09-06,Packaging Film Purchase,SBI – Payroll Account,128829.78,OUTFLOW,Bulk order payment received,TXN-CC9979A1398F42D88E,,Faker_Test_Data
2025-09-07,Factory Worker Payroll,Axis – Sales Collection Account,332888.73,INFLOW,Urgent procurement for production run,TXN-69D11F7F92044950B1,,Faker_Test_Data
2025-09-07,Distributor Payment,ICICI – Procurement Account,226612.19,INFLOW,Urgent procurement for production run,TXN-B1EEFB0F29A04FC085,,Faker_Test_Data
2025-09-07,Factory Sanitation Charges,ICICI – Procurement Account,256325.78,INFLOW,Urgent procurement for production run,TXN-2C196B17888E476185,,Faker_Test_Data
2025-09-07,Sugar Procurement,Axis – Sales Collection Account,36952.05,OUTFLOW,Temporary labour payment,TXN-D0EB1D899F93470B89,,Faker_Test_Data
2025-09-08,Quality Inspection Fees,HDFC – Operations Account,356079.22,INFLOW,Scheduled maintenance activity,TXN-E42660B8A94948CEAB,,Faker_Test_Data
2025-09-08,Spices Raw Material,HDFC – Operations Account,91420.43,OUTFLOW,Scheduled maintenance activity,TXN-24B2567F4794483D9E,,Faker_Test_Data
2025-09-09,Packaging Film Purchase,ICICI – Procurement Account,189501.04,INFLOW,Invoice settlement,TXN-5B62A8B6D08F4D45A2,,Faker_Test_Data
2025-09-10,Packaging Staff Payroll,HDFC – Operations Account,256980.77,INFLOW,Contractual service charges,TXN-0BCF523CE553470D80,,Faker_Test_Data
2025-09-10,Edible Oil Purchase,ICICI – Procurement Account,187511.72,INFLOW,Invoice settlement,TXN-EA718DD12DFD43A696,,Faker_Test_Data
2025-09-10,Packaging Film Purchase,Kotak – Vendor Payments Account,226594.62,INFLOW,Urgent procurement for production run,TXN-E5D7788D5D404F9BA5,,Faker_Test_Data
2025-09-11,Distributor Payment,SBI – Payroll Account,168624.83,INFLOW,Contractual service charges,TXN-33C9422A60B74E0A86,,Faker_Test_Data
2025-09-11,Factory Worker Payroll,Kotak – Vendor Payments Account,105987.78,OUTFLOW,Cold chain logistics charges,TXN-B0CC1E6008F547279A,,Faker_Test_Data
2025-09-11,Cold Storage Electricity,SBI – Payroll Account,235639.37,INFLOW,Urgent procurement for production run,TXN-57E44BA3BAC7433CB0,,Faker_Test_Data
2025-09-12,Milk Powder Supply,HDFC – Operations Account,328198.35,INFLOW,Routine operational expense,TXN-6E190F178975497884,,Faker_Test_Data
2025-09-12,Edible Oil Purchase,Axis – Sales Collection Account,8486.8,OUTFLOW,Urgent procurement for production run,TXN-29474113F232477CAB,,Faker_Test_Data
2025-09-12,Wheat Flour Purchase,ICICI – Procurement Account,385993.52,INFLOW,Routine operational expense,TXN-6B2DC70C836E404EBB,,Faker_Test_Data
2025-09-13,Packaging Film Purchase,SBI – Payroll Account,242325.54,INFLOW,Cold chain logistics charges,TXN-0F280BA7F5E4412BBD,,Faker_Test_Data
2025-09-13,Quality Inspection Fees,HDFC – Operations Account,129806.36,INFLOW,Packaging material replenishment,TXN-B2176BB4FFDE4D308B,,Faker_Test_Data
2025-09-13,Packaging Film Purchase,Kotak – Vendor Payments Account,72463.6,INFLOW,Cold chain logistics charges,TXN-2420CD51CC9B4958A0,,Faker_Test_Data
2025-09-13,Milk Powder Supply,ICICI – Procurement Account,368737.72,INFLOW,Temporary labour payment,TXN-56DB022C36B24634B1,,Faker_Test_Data
2025-09-13,Hotel Supply Payment,ICICI – Procurement Account,74683.44,OUTFLOW,Packaging material replenishment,TXN-D0D4B0F2594D414FAF,,Faker_Test_Data
2025-09-14,Quality Inspection Fees,HDFC – Operations Account,185260.83,INFLOW,Contractual service charges,TXN-D6765C946B0A4DB2A4,,Faker_Test_Data
2025-09-14,Wheat Flour Purchase,Kotak – Vendor Payments Account,192725.58,INFLOW,Monthly supplier settlement,TXN-728B7D8D0A9B499FA7,,Faker_Test_Data
2025-09-14,Hotel Supply Payment,HDFC – Operations Account,315586.04,INFLOW,Packaging material replenishment,TXN-77AF3ACE177C4B378C,,Faker_Test_Data
2025-09-14,Edible Oil Purchase,Kotak – Vendor Payments Account,120190.48,INFLOW,Cold chain logistics charges,TXN-7D6E95070D42494396,,Faker_Test_Data
2025-09-14,Factory Sanitation Charges,ICICI – Procurement Account,130736.13,OUTFLOW,Scheduled maintenance activity,TXN-584F9C13D4AA4C5E85,,Faker_Test_Data
